ticker,name,sector,asset_type,current_price,market_cap,revenue,net_income,total_equity,net_debt,roe,net_margin,debt_ebitda,ev_ebitda,net_income_growth_yoy,pe_ratio,pb_ratio,dividend_yield,dividend_growth_yoy,score,score_label
CURY3,CURY S/A ON NM,Construção Civil,stock,3037.0,9355410000.0,5795810000.0,1064930000.0,1544570000.0,-406894000.0,,,,,0.29424,,,,,57.5,Bom
CVCB3,CVC BRASIL ON NM,Viagens e Lazer,stock,181.0,951320000.0,1490530000.0,-105822000.0,401731000.0,233250000.0,-2.63,-0.71,,,,,,0.0,,30.0,Regular
CXSE3,CAIXA SEGURI ON NM,Previdência e Seguros,stock,1739.0,52170000000.0,0.0,4391420000.0,13772000000.0,-1099450000.0,3.19,0.0,,,0.131549,,,0.75,,68.75,Bom
CYRE3,CYRELA BRAZIL REALTY PN,Construção Civil,stock,2184.0,9976510000.0,9495780000.0,1975900000.0,10621000000.0,4924120000.0,1.86,,,,0.353745,,94.0,,,67.5,Bom
CYRE4,CYRELA BRAZIL REALTY PN,Construção Civil,stock,2023.0,9241060000.0,9495780000.0,1975900000.0,10621000000.0,4924120000.0,1.86,,,,0.353745,468.0,87.0,0.0,,57.5,Bom
CZLT33,Cosan Ltd DR3,,stock,2923.0,7912190000.0,15046100000.0,703674000.0,5691680000.0,18269500000.0,1.24,0.91,,,,,,0.0,,52.5,Bom
CZRS4,Cruzeiro Sul PN,Intermediários Financeiros,stock,249.0,340450000.0,,38314000.0,1145670000.0,,0.33,0.0,,,,,30.0,0.0,,46.25,Regular
DAGB33,DUFRY AG DR3,Comércio,stock,37500.0,20201900000.0,31570500000.0,281567000.0,12597300000.0,12727800000.0,0.22,0.17,,,0.506526,,,0.0,,71.38,Bom
DASA3,DIAGNOSTICOS DA AMERICA SA ON,Serv.Méd.Hospit. Análises e Diagnósticos,stock,341.0,4279570000.0,9566920000.0,-1039640000.0,6866410000.0,5237850000.0,-1.51,-1.07,,,,-412.0,62.0,0.0,,24.0,Fraco
DAYC4,Daycoval PN N1,Intermediários Financeiros,stock,890.0,2149030000.0,,521474000.0,3009030000.0,,1.73,0.0,,,,412.0,71.0,0.0,,46.25,Regular
DESK3,DESKTOPSIGMA ON NM,Telecomunicações,stock,1772.0,2059370000.0,1245610000.0,61597000.0,1420900000.0,1202200000.0,0.43,0.57,,,0.14214,,,0.08,,80.0,Excelente
DEXP3,DEXXOS PAR ON,Químicos,stock,721.0,886643000.0,1920580000.0,142400000.0,1051980000.0,-96728000.0,1.35,0.74,,,-0.014069,,84.0,0.69,,68.54,Bom
DEXP4,DEXXOS PAR PN,Químicos,stock,717.0,881724000.0,1920580000.0,142400000.0,1051980000.0,-96728000.0,1.35,0.74,,,-0.014069,,84.0,0.71,,68.54,Bom
DFVA3,D F VASCONCELLOS S/A O.M.A.P. ON,,stock,990.0,71002800.0,16409000.0,-2263000.0,1170000.0,3016000.0,,-1.38,,,,,,0.0,,24.0,Fraco
DFVA4,D F VASCONCELLOS S/A O.M.A.P. PN,,stock,800.0,57376000.0,16409000.0,-2263000.0,1170000.0,3016000.0,,-1.38,,,,,,0.0,,24.0,Fraco
DHBI3,DHB ON,Material de Transporte,stock,1900.0,79743000.0,91787000.0,-95947000.0,-456340000.0,452114000.0,2.1,,,,,-83.0,,0.0,,44.0,Regular
DHBI4,DHB PN,Material de Transporte,stock,101.0,4238970.0,91787000.0,-95947000.0,-456340000.0,452114000.0,2.1,,,,,-4.0,,0.0,,44.0,Regular
DIRR3,Direcional Engenharia ON NM,Construção Civil,stock,1298.0,6756090000.0,4613400000.0,837986000.0,2129550000.0,742594000.0,3.94,,,,0.607516,,,,,67.5,Bom
DJON4,DIJON S/A PN,,stock,18.0,588780.0,-616000.0,-347000.0,2702000.0,232000.0,-1.28,,,,,-170.0,22.0,0.0,,39.0,Regular
DMFN3,DMFINANCEIRA ON,Intermediários Financeiros,stock,1250.0,772425000.0,,-331261000.0,507216000.0,,,0.0,,,,-233.0,,0.0,,27.75,Regular
DMMO3,DOMMO ON,"Petróleo, Gás e Biocombustíveis",stock,176.0,949254000.0,332554000.0,-3670000.0,-553275000.0,-70436000.0,0.07,-0.11,,,,,,0.0,,29.85,Regular
DMVF3,D1000VFARMA ON NM,Comércio e Distribuição,stock,620.0,313739000.0,2758830000.0,23949000.0,920792000.0,52235000.0,0.26,0.09,,168.0,0.257234,,34.0,0.0,,63.0,Bom
DOCA3,DOCAS S.A. ON,,stock,1100.0,12749500.0,-4161000.0,-32168000.0,-390317000.0,319888000.0,0.82,,,,,-40.0,,0.0,,59.0,Bom
DOCA4,DOCAS S.A. PN,,stock,500.0,5795220.0,-4161000.0,-32168000.0,-390317000.0,319888000.0,0.82,,,,,-18.0,,0.0,,59.0,Bom
DOHL3,DOHLER ON,"Tecidos, Vestuário e Calçados",stock,651.0,492449000.0,608676000.0,287000.0,689527000.0,45512000.0,0.0,0.0,,,0.432799,,71.0,0.07,,52.5,Bom
DOHL4,DOHLER PN,"Tecidos, Vestuário e Calçados",stock,343.0,259462000.0,608676000.0,287000.0,689527000.0,45512000.0,0.0,0.0,,,0.432799,,38.0,0.14,,53.75,Bom
DOTZ3,DOTZ SA ON NM,Diversos,stock,392.0,52222200.0,276581000.0,7344000.0,-240022000.0,61406000.0,-0.31,0.27,,124.0,,,,0.0,,40.0,Regular
DPPI3,IPIRANGA DISTRIBUIDORA ON,,stock,8500.0,2720000000.0,-1872210000.0,163408000.0,545227000.0,-193138000.0,3.0,-0.5,,,,,,0.0,,37.5,Regular
DPPI4,IPIRANGA DISTRIBUIDORA PN,,stock,3890.0,1244800000.0,-1872210000.0,163408000.0,545227000.0,-193138000.0,3.0,-0.5,,,,,,0.0,,37.5,Regular
DSUL3,DATASUL ON NM,Programas e Serviços,stock,795.0,230351000.0,262182000.0,40784000.0,236447000.0,-106358000.0,1.72,,,127.0,,,97.0,0.0,,52.5,Bom
DTCY3,DTCOM ON,Serviços Diversos,stock,250.0,27827500.0,7931000.0,-652000.0,486000.0,-3708000.0,,-0.82,,,,,,0.0,,40.0,Regular
DUQE3,METALURGICA DUQUE SA ON,Siderurgia e Metalurgia,stock,2800.0,78848000.0,6515000.0,-50009000.0,-6987000.0,50239000.0,,,,,,-158.0,,0.0,,44.0,Regular
DUQE4,METALURGICA DUQUE SA PN,Siderurgia e Metalurgia,stock,295.0,8307200.0,6515000.0,-50009000.0,-6987000.0,50239000.0,,,,,,-17.0,,0.0,,44.0,Regular
DURA3,DURATEX ON,Madeira e Papel,stock,3190.0,4041570000.0,1822360000.0,243237000.0,1789980000.0,530372000.0,1.36,,,,,,,0.0,,52.5,Bom
DURA4,DURATEX PN,Madeira e Papel,stock,3139.0,3976960000.0,1822360000.0,243237000.0,1789980000.0,530372000.0,1.36,,,,,,,0.0,,52.5,Bom
DXCO3,DEXCO ON,Madeira e Papel,stock,493.0,4530840000.0,8364710000.0,8586000.0,6915040000.0,4832110000.0,0.01,0.09,,,-0.883929,,66.0,0.0,,34.25,Regular
DXTG4,DIXIE TOGA PN,,stock,368.0,1011300000.0,1497920000.0,77664000.0,768999000.0,11176000.0,1.01,0.66,,,,,,0.0,,52.5,Bom
EALT3,ELECTRO AÇO ALTONA S/A ON,Máquinas e Equipamentos,stock,1350.0,303750000.0,542793000.0,58449000.0,364861000.0,78451000.0,1.6,,,,0.350006,,83.0,0.32,,72.5,Bom
EALT4,ELECTRO AÇO ALTONA S/A PN,Máquinas e Equipamentos,stock,1299.0,292275000.0,542793000.0,58449000.0,364861000.0,78451000.0,1.6,,,,0.350006,500.0,80.0,0.37,,65.0,Bom
EBCO3,EMBRACO ON,,stock,105.0,697963000.0,2014600000.0,57995000.0,828097000.0,-20095000.0,0.7,0.29,,,,,84.0,0.0,,52.5,Bom
EBCO4,EMBRACO PN,,stock,100.0,664727000.0,2014600000.0,57995000.0,828097000.0,-20095000.0,0.7,0.29,,,,,80.0,0.0,,52.5,Bom
EBEN4,BANDEIRANTE PN,Energia Elétrica,stock,1751.0,684496000.0,6468490000.0,402470000.0,1145130000.0,4472450000.0,3.51,0.62,,,,170.0,60.0,0.0,,52.5,Bom
EBTP3,EMBRATEL PARTICIPAÇÕES SA ON,,stock,1021.0,12572200000.0,22942800000.0,-288623000.0,10782200000.0,3990170000.0,-0.27,-0.1,,,,,,0.0,,21.25,Fraco
EBTP4,EMBRATEL PARTICIPAÇÕES SA PN,,stock,1000.0,12313600000.0,22942800000.0,-288623000.0,10782200000.0,3990170000.0,-0.27,-0.1,,,,,,0.0,,21.25,Fraco
ECIS3,ECISA ON,,stock,21165.0,0.0,66849900.0,9477300.0,129346000.0,35623000.0,0.73,,,153.0,,,,0.0,,60.0,Bom
ECIS4,ECISA PN,,stock,14500.0,0.0,66849900.0,9477300.0,129346000.0,35623000.0,0.73,,,153.0,,,,0.0,,60.0,Bom
ECOR3,ECORODOVIAS ON NM,Transporte,stock,758.0,5278210000.0,11653800000.0,729107000.0,4092730000.0,22456700000.0,1.78,0.61,,,0.518792,,,0.81,,80.0,Excelente
ECPR3,ENCORPAR ON,"Tecidos, Vestuário e Calçados",stock,9025.0,171475000.0,0.0,-17375000.0,141476000.0,-765000.0,-1.23,0.0,,,,,,0.0,,27.75,Regular
ECPR4,ENCORPAR PN,"Tecidos, Vestuário e Calçados",stock,9074.0,172406000.0,0.0,-17375000.0,141476000.0,-765000.0,-1.23,0.0,,,,,,0.0,,27.75,Regular
EEEL3,CEEE ON N1,Energia Elétrica,stock,42101.0,4038330000.0,2048690000.0,291985000.0,3667410000.0,3231670000.0,0.8,,,,,,,0.0,,52.5,Bom
EEEL4,CEEE PN N1,Energia Elétrica,stock,41000.0,3932720000.0,2048690000.0,291985000.0,3667410000.0,3231670000.0,0.8,,,,,,,0.0,,52.5,Bom
EGIE3,ENGIE BRASIL ON,Energia Elétrica,stock,3257.0,37204700000.0,13255700000.0,2565620000.0,13601000000.0,24716300000.0,1.89,,,,-0.010146,,,0.37,,61.1,Bom
EKTR3,ELEKTRO ELETRICIDADE E SERVIÇOS S.A. ON,Energia Elétrica,stock,5152.0,9982460000.0,10237000000.0,895000000.0,2275000000.0,7920000000.0,3.93,0.87,,,-0.009557,,,0.92,,68.61,Bom
EKTR4,ELEKTRO ELETRICIDADE E SERVIÇOS S.A. PN,Energia Elétrica,stock,3850.0,7459720000.0,10237000000.0,895000000.0,2275000000.0,7920000000.0,3.93,0.87,,,-0.009557,,,,,63.61,Bom
ELCA3,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A. ON,Energia Elétrica,stock,2470.0,63434600000.0,19820700000.0,1134480000.0,6235820000.0,16133400000.0,1.82,0.76,,,,,,0.0,,52.5,Bom
ELCA4,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A. PN,Energia Elétrica,stock,2020.0,51877700000.0,19820700000.0,1134480000.0,6235820000.0,16133400000.0,1.82,0.76,,,,,,0.0,,52.5,Bom
ELEK3,ELEKEIROZ S/A ON,Químicos,stock,1911.0,601678000.0,971739000.0,24603000.0,226327000.0,157776000.0,1.09,0.25,,,,,,0.03,,55.0,Bom
ELEK4,ELEKEIROZ S/A PN,Químicos,stock,2600.0,818610000.0,971739000.0,24603000.0,226327000.0,157776000.0,1.09,0.25,,,,,,0.02,,53.33,Bom
ELET5,AXIA ENERGIA PNA,Energia Elétrica,stock,7875.0,229590000000.0,43579000000.0,9541180000.0,121148000000.0,45846400000.0,0.79,,,,,,,0.0,,52.5,Bom
ELEV3,ELEVA ON,Alimentos Processados,stock,2430.0,1575370000.0,2290440000.0,5043000.0,489356000.0,602326000.0,0.1,0.03,,,,,,0.0,,33.43,Regular
ELMD3,ELETROMIDIA ON NM,Mídia,stock,3100.0,4455060000.0,1253250000.0,112106000.0,983781000.0,802946000.0,1.14,,,,,,,0.06,,57.5,Bom
ELPL3,AES ELETROPAULO ON,Energia Elétrica,stock,4932.0,9739070000.0,22947100000.0,831247000.0,7563130000.0,11651400000.0,1.1,0.36,,,,,,0.0,,52.5,Bom
ELPL4,AES ELETROPAULO PN,Energia Elétrica,stock,1598.0,3155520000.0,22947100000.0,831247000.0,7563130000.0,11651400000.0,1.1,0.36,,,,380.0,42.0,0.0,,52.5,Bom
ELPL5,AES ELETROPAULO PNA,Energia Elétrica,stock,3050.0,6022740000.0,22947100000.0,831247000.0,7563130000.0,11651400000.0,1.1,0.36,,,,,80.0,0.0,,52.5,Bom
ELPL6,AES ELETROPAULO PNB,Energia Elétrica,stock,3020.0,5963500000.0,22947100000.0,831247000.0,7563130000.0,11651400000.0,1.1,0.36,,,,,79.0,0.0,,52.5,Bom
ELUM3,ELUMA ON,,stock,3600.0,663588000.0,705674000.0,59690000.0,443231000.0,-212928000.0,1.35,0.85,,,,,,0.0,,52.5,Bom
ELUM4,ELUMA PN,,stock,4790.0,882941000.0,705674000.0,59690000.0,443231000.0,-212928000.0,1.35,0.85,,,,,,0.0,,52.5,Bom
EMAE4,EMAE PN,Energia Elétrica,stock,3988.0,1473450000.0,476851000.0,-133356000.0,594822000.0,-379911000.0,-2.24,,,,-0.285326,,,0.0,,30.0,Regular
EMBJ3,EMBRAER ON NM,Material de Transporte,stock,7125.0,52758100000.0,43062700000.0,1693770000.0,17188500000.0,3003090000.0,0.99,0.4,,,,,,0.1,,72.5,Bom
ENAT3,ENAUTA PART ON NM,"Petróleo, Gás e Biocombustíveis",stock,2164.0,5742540000.0,2218760000.0,562303000.0,4487040000.0,584170000.0,1.25,,,,,,,0.0,,52.5,Bom
ENBR3,EDP ENERGIAS DO BRASIL S/A ON,Energia Elétrica,stock,2408.0,13994500000.0,20466900000.0,1768290000.0,11357700000.0,10204500000.0,1.56,0.97,,,,,,0.0,,52.5,Bom
ENER3,ENERSUL ON,Energia Elétrica,stock,1050.0,6794.0,4806480000.0,370563000.0,1245000000.0,4186100000.0,2.98,0.77,,,,,,0.0,,60.0,Bom
ENER5,ENERSUL PNA,Energia Elétrica,stock,600.0,3882.0,4806480000.0,370563000.0,1245000000.0,4186100000.0,2.98,0.77,,,,,,0.0,,60.0,Bom
ENER6,ENERSUL PNB,Energia Elétrica,stock,1200.0,7764.0,4806480000.0,370563000.0,1245000000.0,4186100000.0,2.98,0.77,,,,,,0.0,,60.0,Bom
ENEV3,ENEVA ON,Energia Elétrica,stock,2506.0,48540600000.0,18416100000.0,1157580000.0,19822400000.0,16954900000.0,0.58,0.92,,,0.455037,,,0.0,,72.5,Bom
ENGI11,,,stock,4846.0,24408000000.0,36026900000.0,1904330000.0,19654200000.0,33792200000.0,0.97,0.75,,,,,,0.32,,52.5,Bom
ENGI3,ENERGISA ON,Energia Elétrica,stock,1220.0,30724100000.0,36026900000.0,1904330000.0,19654200000.0,33792200000.0,0.97,0.75,,,0.012179,,,0.25,,66.83,Bom
ENGI4,ENERGISA PN,Energia Elétrica,stock,917.0,23093400000.0,36026900000.0,1904330000.0,19654200000.0,33792200000.0,0.97,0.75,,,0.012179,,,0.34,,66.83,Bom
ENJU3,ENJOEI ON NM,Programas e Serviços,stock,104.0,213219000.0,265870000.0,-17585000.0,296945000.0,-208401000.0,-0.59,-0.66,,58.0,,,72.0,0.0,,25.0,Regular
ENMT3,ENERGISA MT ON,Energia Elétrica,stock,4380.0,9589660000.0,9313730000.0,730370000.0,3909730000.0,7786270000.0,1.87,0.78,,,-0.098876,,,0.8,,67.27,Bom
ENMT4,ENERGISA MT ON,Energia Elétrica,stock,4500.0,9852390000.0,9313730000.0,730370000.0,3909730000.0,7786270000.0,1.87,0.78,,,-0.098876,,,0.78,,67.27,Bom
EPAR3,EMBPAR S/A ON,Comércio,stock,228.0,33883100.0,2429000.0,455000.0,42100000.0,-8310000.0,0.11,,,,,,80.0,0.0,,49.64,Regular
EPAR4,EMBPAR S/A PN,Comércio,stock,330.0,49041300.0,2429000.0,455000.0,42100000.0,-8310000.0,0.11,,,,,,,0.0,,49.64,Regular
EQMA3B,CEMAR ON MB,Energia Elétrica,stock,3099.0,5088060000.0,7181760000.0,881804000.0,4686790000.0,3582600000.0,1.88,,,,0.050639,,,0.27,,65.1,Bom
EQPA3,EQTL PARA ON,Energia Elétrica,stock,607.0,13409100000.0,12542200000.0,1543920000.0,5563580000.0,5865320000.0,2.78,,,,-0.000803,,,0.22,,61.24,Bom
EQPA5,EQTL PARA PNA,Energia Elétrica,stock,1562.0,34505700000.0,12542200000.0,1543920000.0,5563580000.0,5865320000.0,2.78,,,,-0.000803,,,0.09,,61.24,Bom
EQPA6,EQTL PARA PNB,Energia Elétrica,stock,659.0,14557800000.0,12542200000.0,1543920000.0,5563580000.0,5865320000.0,2.78,,,,-0.000803,,,0.2,,61.24,Bom
EQPA7,EQTL PARA PNC,Energia Elétrica,stock,1000.0,22090700000.0,12542200000.0,1543920000.0,5563580000.0,5865320000.0,2.78,,,,-0.000803,,,0.13,,61.24,Bom
EQTL3,EQUATORIAL ENERGIA S.A. ON NM,Energia Elétrica,stock,3859.0,48593900000.0,53114700000.0,1546650000.0,25686500000.0,45947900000.0,0.6,0.45,,,-0.042087,,,0.41,,68.12,Bom
ESCE3,ESCELSA ON,Energia Elétrica,stock,17200.0,1010670000.0,5903110000.0,232321000.0,1681890000.0,3808660000.0,1.38,0.39,,,,435.0,60.0,0.0,,52.5,Bom
ESPA3,ESPACOLASER ON NM,Comércio,stock,81.0,292753000.0,1101770000.0,15930000.0,869363000.0,625992000.0,0.18,0.12,,,,,34.0,0.47,,67.5,Bom
ESTR3,ESTRELA ON,Viagens e Lazer,stock,301.0,24332800.0,156354000.0,192370000.0,-198430000.0,139520000.0,,,,,,13.0,,0.0,,49.0,Regular
ESTR4,ESTRELA PN,Viagens e Lazer,stock,451.0,36458800.0,156354000.0,192370000.0,-198430000.0,139520000.0,,,,,,19.0,,0.0,,46.0,Regular
ETER3,ETERNIT ON,Construção e Engenharia,stock,385.0,237841000.0,1128760000.0,47476000.0,830698000.0,124708000.0,0.57,0.42,,,-0.291311,,29.0,0.44,,65.0,Bom
ETER4,ETERNIT PN,Construção e Engenharia,stock,985.0,608503000.0,1128760000.0,47476000.0,830698000.0,124708000.0,0.57,0.42,,,,,73.0,0.0,,52.5,Bom
EUCA3,EUCATEX ON,Madeira e Papel,stock,2547.0,2359010000.0,3143330000.0,409566000.0,2944820000.0,525814000.0,1.39,,,,0.074124,,80.0,0.4,,68.62,Bom
EUCA4,EUCATEX PN,Madeira e Papel,stock,2641.0,2446070000.0,3143330000.0,409566000.0,2944820000.0,525814000.0,1.39,,,,0.074124,,83.0,0.43,,68.62,Bom
EVEN3,Even ON NM,Construção Civil,stock,548.0,1096000000.0,1913130000.0,216293000.0,1927510000.0,571367000.0,1.12,,,,0.308049,,57.0,,,67.5,Bom
EZTC3,EZTec ON NM,Construção Civil,stock,1269.0,3565890000.0,1510090000.0,560612000.0,5150250000.0,-6862980.0,1.09,,,,0.181111,,69.0,0.96,,72.5,Bom
FBMC3,FIBAM ON,Siderurgia e Metalurgia,stock,8000.0,58160000.0,15076000.0,-15373000.0,-63552000.0,9421000.0,2.42,,,,,-378.0,,0.0,,44.0,Regular
FBMC4,FIBAM PN,Siderurgia e Metalurgia,stock,196.0,1424920.0,15076000.0,-15373000.0,-63552000.0,9421000.0,2.42,,,,,-9.0,,0.0,,44.0,Regular
FBRA4,FERTIBRÁS S/A PN,,stock,3458.0,354929000.0,776901000.0,-8970000.0,213406000.0,154567000.0,-0.42,-0.12,,,,,,0.0,,20.95,Fraco
FCAP3,FICAP ON,,stock,62.0,12056500.0,0.0,23392000.0,107134000.0,17739000.0,2.18,0.0,,,,52.0,11.0,0.0,,46.25,Regular
FCAP4,FICAP PN,,stock,70.0,13612200.0,0.0,23392000.0,107134000.0,17739000.0,2.18,0.0,,,,58.0,13.0,0.0,,46.25,Regular
FESA3,FERBASA ON,Siderurgia e Metalurgia,stock,1214.0,4287540000.0,2290980000.0,161674000.0,3281840000.0,-639110000.0,0.49,0.71,,,-0.438179,,,0.55,,65.0,Bom
FESA4,FERBASA PN,Siderurgia e Metalurgia,stock,657.0,2320360000.0,2290980000.0,161674000.0,3281840000.0,-639110000.0,0.49,0.71,,,-0.438179,,71.0,,,60.0,Bom
FFTL3,FOSFERTIL ON,Químicos,stock,2500.0,14150800000.0,4149870000.0,265910000.0,6274030000.0,-237765000.0,0.42,0.82,,,,,,0.0,,52.5,Bom
FFTL4,FOSFERTIL PN,Químicos,stock,2506.0,14184800000.0,4149870000.0,265910000.0,6274030000.0,-237765000.0,0.42,0.82,,,,,,0.0,,52.5,Bom
FGUI3,FERREIRA GUIMARAES ON,"Tecidos, Vestuário e Calçados",stock,1200.0,477273000.0,29813000.0,-38460000.0,-222024000.0,102548000.0,1.73,,,,,,,0.0,,44.0,Regular
FGUI4,FERREIRA GUIMARAES PN,"Tecidos, Vestuário e Calçados",stock,38.0,15113600.0,29813000.0,-38460000.0,-222024000.0,102548000.0,1.73,,,,,-39.0,,0.0,,44.0,Regular
FHER3,Fer Heringer ON NM,Químicos,stock,411.0,221352000.0,3714960000.0,-217194000.0,-1304840000.0,-100295000.0,1.66,-0.58,,,,-102.0,,0.0,,44.0,Regular
FIBR3,Fibria ON N1,Madeira e Papel,stock,6630.0,36712600000.0,18264500000.0,3051910000.0,14149000000.0,14556200000.0,2.16,,,,,,,0.76,,60.0,Bom
FICT3,FICTORALIMEN ON,Alimentos Processados,stock,27.0,11842700.0,3470000.0,-25639000.0,59287000.0,-42404000.0,-4.32,,,,,-46.0,20.0,0.0,,31.5,Regular
FIEI3,FICA ON,Construção Civil,stock,1260.0,30517200.0,-29000.0,-8268000.0,71172000.0,18681000.0,-1.16,,,,,-369.0,43.0,0.0,,31.5,Regular
FIGE3,INVESTIMENTOS BEMGE ON,Outros,stock,3300.0,78012000.0,,16140000.0,190775000.0,,0.85,0.0,,,0.137804,483.0,41.0,0.02,,54.58,Bom
FIGE4,INVESTIMENTOS BEMGE PN,Outros,stock,3801.0,89855600.0,,16140000.0,190775000.0,,0.85,0.0,,,0.137804,,47.0,0.02,,62.08,Bom
FIQE3,UNIFIQUE ON NM,Telecomunicações,stock,643.0,2566130000.0,1244940000.0,222931000.0,1168800000.0,319396000.0,1.91,,,,0.170895,,,,,67.5,Bom
FLCL3,CATAG LEOPOLDINA ON,,stock,1150.0,5183200000.0,1500200000.0,85715000.0,465503000.0,1048380000.0,1.84,0.57,,,,,,0.0,,52.5,Bom
FLCL5,CATAG LEOPOLDINA PNA,,stock,1250.0,5633920000.0,1500200000.0,85715000.0,465503000.0,1048380000.0,1.84,0.57,,,,,,0.0,,52.5,Bom
FLCL6,CATAG LEOPOLDINA PNB,,stock,991.0,4466570000.0,1500200000.0,85715000.0,465503000.0,1048380000.0,1.84,0.57,,,,,,0.0,,52.5,Bom
FLRY3,FLEURY ON NM,Serv.Méd.Hospit. Análises e Diagnósticos,stock,1560.0,8536180000.0,8499230000.0,634757000.0,5182610000.0,3206830000.0,1.22,0.73,,,0.257882,,,0.69,,80.0,Excelente
FRAS3,FRAS-LE S.A. ON,Material de Transporte,stock,2208.0,6189800000.0,5409320000.0,253284000.0,2406440000.0,1443850000.0,1.05,0.48,,,0.105694,,,0.31,,80.0,Excelente
FRAS4,FRAS-LE S.A. PN,Material de Transporte,stock,579.0,1623140000.0,5409320000.0,253284000.0,2406440000.0,1443850000.0,1.05,0.48,,,,,67.0,0.0,,52.5,Bom
FRIO3,Metalfrio ON NM,Máquinas e Equipamentos,stock,17018.0,1086090000.0,2465970000.0,59058000.0,390960000.0,719669000.0,1.51,0.2,,,,,,0.0,,65.0,Bom
FRTA3,POMIFRUTAS ON NM,Agropecuária,stock,131.0,2690220.0,7531000.0,-5444000.0,-75884000.0,67640000.0,0.72,,,,,-49.0,,0.0,,44.0,Regular
FTRX3,FAB TECIDOS C RENAUX ON,"Tecidos, Vestuário e Calçados",stock,13.0,3097510.0,15022000.0,-20855000.0,-154535000.0,25075000.0,1.35,,,,,-15.0,,0.0,,44.0,Regular
FTRX4,FAB TECIDOS C RENAUX PN,"Tecidos, Vestuário e Calçados",stock,11.0,2620970.0,15022000.0,-20855000.0,-154535000.0,25075000.0,1.35,,,,,-13.0,,0.0,,44.0,Regular
GAFP3,CIMOB ON,Construção Civil,stock,12.0,1185840.0,3190760.0,-31310400.0,-80712500.0,114956000.0,3.88,,,,,-4.0,,0.0,,44.0,Regular
GAFP4,CIMOB PN,Construção Civil,stock,5.0,494100.0,3190760.0,-31310400.0,-80712500.0,114956000.0,3.88,,,,,-2.0,,0.0,,44.0,Regular
GALO4,EMEEGE ESCAPAMENTOS PN,,stock,25.0,0.0,2503000.0,-4620000.0,-60607000.0,-1000.0,0.76,,,,,,,0.0,,50.0,Bom
GAZO3,GAZOLA SA INDÚSTRIA METALURGICA ON,,stock,340.0,4953800.0,-2395770.0,10888200.0,-102667000.0,682875.0,-1.06,,,143.0,,45.0,,0.0,,18.25,Fraco
GAZO4,GAZOLA SA INDÚSTRIA METALURGICA PN,,stock,232.0,3380240.0,-2395770.0,10888200.0,-102667000.0,682875.0,-1.06,,,103.0,,31.0,,0.0,,20.35,Fraco
GBIO33,BIOTOSCANA DR3,Medicamentos e Outros Produtos,stock,1040.0,1108870000.0,730703000.0,-74069400.0,838439000.0,206967000.0,-0.88,-1.01,,,,,,0.0,,19.0,Fraco
GEPA3,"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA ON",Energia Elétrica,stock,3799.0,3587510000.0,94647000.0,17628000.0,1355540000.0,1044800000.0,0.13,,,,0.404531,,,,,61.07,Bom
GEPA4,"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA PN",Energia Elétrica,stock,3833.0,3619620000.0,94647000.0,17628000.0,1355540000.0,1044800000.0,0.13,,,,0.404531,,,,,61.07,Bom
GETI3,AES TIETE SA ON,Energia Elétrica,stock,1445.0,5509110000.0,2875720000.0,417673000.0,1601130000.0,956242000.0,2.61,,,,,,,0.0,,52.5,Bom
GETI4,AES TIETE SA PN,Energia Elétrica,stock,1446.0,5512920000.0,2875720000.0,417673000.0,1601130000.0,956242000.0,2.61,,,,,,,0.0,,52.5,Bom
GETT3,GETNET BR ON,Serviços Financeiros Diversos,stock,240.0,4480130000.0,3352170000.0,593711000.0,3618060000.0,608834000.0,1.64,,,,,,,0.0,,52.5,Bom
GETT4,GETNET BR PN,Serviços Financeiros Diversos,stock,240.0,4480130000.0,3352170000.0,593711000.0,3618060000.0,608834000.0,1.64,,,,,,,0.0,,52.5,Bom
GFSA3,GAFISA ON,Construção Civil,stock,123.0,30154700.0,492782000.0,-611320000.0,1533210000.0,1445210000.0,-3.99,,,,,-5.0,2.0,0.0,,31.5,Regular
GGBR3,GERDAU S.A. ON N1,Siderurgia e Metalurgia,stock,1967.0,39048000000.0,69198800000.0,1639580000.0,52772500000.0,8244570000.0,0.31,0.24,,,-0.504851,,74.0,0.35,,65.0,Bom
GGBR4,GERDAU S.A. PN N1,Siderurgia e Metalurgia,stock,2334.0,46333500000.0,69198800000.0,1639580000.0,52772500000.0,8244570000.0,0.31,0.24,,,-0.504851,,88.0,0.29,,65.0,Bom
GGPS3,GPS ON NM,Serviços Diversos,stock,1335.0,10043900000.0,17663000000.0,660617000.0,4122180000.0,2377840000.0,1.6,0.38,,,0.098033,,,0.22,,79.7,Excelente
GLOB4,CASAS BAHIA PN,Comércio,stock,3049.0,29754100000.0,29622000000.0,-3644000000.0,1778000000.0,5845000000.0,,-1.23,,,,,,0.0,,19.0,Fraco
GMAT3,GRUPO MATEUS ON NM,Comércio e Distribuição,stock,434.0,9998030000.0,39495400000.0,1731290000.0,10935700000.0,735883000.0,1.58,0.44,,,0.203146,,91.0,0.43,,80.0,Excelente
